url,status,pos,neg,margin,blur,reason,save
https://img.bookimed.com/doctor/604f2983af381_b.jpeg,rejected,,,,,too_small 450x450,
https://cdn.whatclinic.com/cosmetic-plastic-surgery/turkey/istanbul-province/istanbul/bakirkoy/dr-baran-kul/thumbnails/d9c833ca1de12d57/whatsapp_image_20200820_at_130535_2.jpg?float-y=0.25&hmac=729c26511284e3ad9be35d1f5a6b6b5e1d158e7d,rejected,0.2004457414150238,0.15477119386196136,0.04567454755306244,209.7553040439124,clip_threshold,
https://airomedical.com/_next/image?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2F5laA5wnmq60%2Fmaxresdefault.jpg&w=1920&q=100,rejected,0.2765965461730957,0.17334289848804474,0.10325364768505096,1033.3195117162588,clip_threshold,
https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fgallery%2Fa9%2Fb6%2F7c%2Fca%2F41%2Fclvpcwht7002207lk84icfjz6.jpg&w=1920&q=100,rejected,0.2749108076095581,0.24762579798698425,0.027285009622573853,491.28644793631753,clip_threshold,
https://tanerkarahan.com/rdm/images/3_1.webp,rejected,0.2829716205596924,0.18199671804904938,0.100974902510643,747.5020909427445,clip_threshold,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=28943468885266969,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x399fd5d50>,
https://cdn.whatclinic.com/cosmetic-plastic-surgery/turkey/istanbul-province/istanbul/bakirkoy/dr-baran-kul/thumbnails/36372d7afbe1ca72/whatsapp_image_20200820_at_130535_3.jpg?float-y=0.25&hmac=788732c9cf454f8dd4ea8ce6ad4bd8f7cc90948f,rejected,,,,,blur=79.2 < 100.0,
https://s3.eu-central-1.amazonaws.com/bookimed/operations_images/604f24434684e.jpeg,rejected,,,,,blur=82.5 < 100.0,
https://media.belorens.com/storage/uploads/procedure/beforeAfterFeatured/2023/11/cheek-filler20231106154949.802845.webp,rejected,,,,,too_small 512x512,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3526374182854296221,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x162f0c310>,
https://barankul.com/wp-content/uploads/2025/05/anasayfa-3.webp,rejected,,,,,too_small 589x399,
https://s3-media0.fl.yelpcdn.com/bphoto/y6Ayk9rCzPWITuGEmD94Yg/1000s.jpg,rejected,0.23277127742767334,0.23093266785144806,0.0018386095762252808,368.642014650719,clip_threshold,
https://s3-eu-west-1.amazonaws.com/tpd/logos/5ffebd0aa3e421000181ae7a/0x0.png,rejected,0.2558225393295288,0.18914984166622162,0.06667269766330719,206.50008132442636,clip_threshold,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3694006750596480286,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x16135a340>,
https://www.tiktok.com/api/img/?itemId=7487209141325303062&location=0&aid=1988,error,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7487209141325303062&location=0&aid=1988,
https://fi.realself.com/full/f3c49c06e8ec38dd3a653cbf9972d690/4/a/d/userimage-e16a09f0-9cc5-4a67-88c6-a9f4f2dbe3fd.,rejected,,,,,too_small 400x300,
https://tanerkarahan.com/rdm/images/hero_bg_1.webp,rejected,,,,,too_small 775x500,
https://www.usatoday.com/gcdn/authoring/authoring-images/2025/03/13/USAT/82365086007-smilehair.png?width=1200&disable=upscale&format=pjpg&auto=webp,error,,,,,download: 406 Client Error: Not Acceptable for url: https://www.usatoday.com/gcdn/authoring/authoring-images/2025/03/13/USAT/82365086007-smilehair.png?width=1200&disable=upscale&format=pjpg&auto=webp,
https://avatars.mds.yandex.net/get-altay/14312158/2a00000193b0bd69083c7cad080ccb24df40/L_height,rejected,,,,,too_small 500x500,
https://i.ytimg.com/vi/EvSRUeu__gk/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDtNqiuaOuR83TiKSi8bYn9zDBm0g,rejected,,,,,too_small 686x386,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3696922596914331490,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x16191f830>,
https://biohairclinic.com/en/wp-content/uploads/sites/2/2022/12/dr-ibrahim-team-specialists-hairtransplantation.jpg,rejected,,,,,too_small 610x509,
https://www.tiktok.com/api/img/?itemId=7108141252775873834&location=0&aid=1988,error,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7108141252775873834&location=0&aid=1988,
https://www.maralhairklinik.com/wp-content/uploads/2019/09/maralmobilslider4-800x750.jpg,rejected,0.24551528692245483,0.19251476228237152,0.05300052464008331,363.03946827493064,clip_threshold,
https://images.ctfassets.net/kfkw517g6gvn/41VQ7c6UwLdEKseWntjCM9/0682fabb8638cbee0c0afa5c9ca86aad/coolest_clinic-34-before_2x.jpg,rejected,0.24623629450798035,0.17421604692935944,0.07202024757862091,178.043597991007,clip_threshold,
https://barankul.com/wp-content/uploads/2025/05/anasayfa-8.webp,rejected,,,,,too_small 424x503,
https://www.hairpalace.co.uk/wp-content/uploads/2022/08/veraclinic-result.jpg,rejected,,,,,too_small 750x441,
https://fi.realself.com/full/f3c49c06e8ec38dd3a653cbf9972d690/c/9/b/userimage-9e764e01-59bd-4cb0-a6dd-a7f71606896a.,rejected,,,,,too_small 400x300,
"https://sp-ao.shortpixel.ai/client/to_webp,q_lossless,ret_img,w_500,h_500/https://www.veraclinic.net/wp-content/uploads/2025/05/mumin-manassara.webp",rejected,,,,,too_small 500x500,
https://biohairclinic.com/en/wp-content/uploads/sites/2/2021/06/dr-ibrahim-during-the-hair-transplant.jpeg,rejected,0.2493482232093811,0.21454188227653503,0.03480634093284607,161.08314313329254,clip_threshold,
https://fi.realself.com/full/f3c49c06e8ec38dd3a653cbf9972d690/c/2/2/userimage-d2224b22-fedd-466c-b8ca-ff9f60909fad.,rejected,,,,,too_small 400x400,
https://bloximages.chicago2.vip.townnews.com/madison.com/content/tncms/assets/v3/editorial/0/a1/0a141c2e-6ebe-539a-b518-5d28d65593aa/66f1a92972f77.preview.jpg?crop=1763%2C926%2C0%2C124&resize=1200%2C630&order=crop%2Cresize,rejected,0.27627068758010864,0.1666354089975357,0.10963527858257294,200.25092851597097,clip_threshold,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3689718668769368423,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679a8630>,
"https://sp-ao.shortpixel.ai/client/to_webp,q_lossless,ret_img,w_500,h_500/https://www.veraclinic.net/wp-content/uploads/2025/06/FUE-Hair-Transplant-Turkey-Before-and-After-2.webp",rejected,,,,,too_small 500x500,
https://media.belorens.com/storage/uploads/procedure/beforeAfterFeatured/2023/10/nose-filler20231004180944.048605_250x250.webp,rejected,,,,,too_small 250x250,
"https://sp-ao.shortpixel.ai/client/to_webp,q_lossless,ret_img,w_500,h_500/https://www.veraclinic.net/wp-content/uploads/2025/06/FUE-Hair-Transplant-Turkey-Before-and-After-4.webp",rejected,0.25455379486083984,0.18055056035518646,0.07400323450565338,384.15272889723343,clip_threshold,
https://cosmedica.com/wp-content/uploads/2024/03/hair-transplant-before-after-5100-grafts.jpg,rejected,,,,,too_small 782x583,
https://www.tiktok.com/api/img/?itemId=7458011466906570017&location=0&aid=1988,error,,,,,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?itemId=7458011466906570017&location=0&aid=1988,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=29362226093391298,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x1679a8220>,
https://biohairclinic.com/en/wp-content/uploads/sites/2/2021/06/hair-transplant-turkey-dr-ibrahim.jpeg,rejected,0.2514466345310211,0.2121155560016632,0.03933107852935791,127.01948219291046,clip_threshold,
https://s3-media0.fl.yelpcdn.com/bphoto/ThxPtN2ifcgKfeEHzKJgEA/348s.jpg,rejected,,,,,too_small 348x348,
https://barankul.com/wp-content/uploads/2025/05/facesurgeries.webp,rejected,,,,,too_small 512x512,
https://cosmedica.com/wp-content/uploads/2023/07/Keiran-Lee-haartransplantation-dr-acar-2-1024x1024.jpg,rejected,0.27587369084358215,0.21002590656280518,0.06584778428077698,292.50590685437373,clip_threshold,
https://storage.airomedical.com/gallery/21/eb/e3/9b/b4/clvpdryzq000c07qr7a414s1x.jpg,rejected,0.2807283401489258,0.1942736804485321,0.08645465970039368,1713.9208276087654,clip_threshold,
https://images.ctfassets.net/kfkw517g6gvn/1NCcrwue7H7dEAkTuo2rmR/63beb6fddd0f27423679ea0d0716ca82/coolest_clinic-31-after_2x.jpg,rejected,,,,,blur=43.9 < 100.0,
https://dr-hair.com/wp-content/uploads/13-hair-transplant-turkey.png,rejected,0.28428715467453003,0.21638716757297516,0.06789998710155487,426.5629689643347,clip_threshold,
"https://sp-ao.shortpixel.ai/client/to_webp,q_lossless,ret_img,w_500,h_500/https://www.veraclinic.net/wp-content/uploads/2025/06/FUE-Hair-Transplant-Turkey-Before-and-After.webp",rejected,,,,,too_small 500x500,
https://images.ctfassets.net/kfkw517g6gvn/4cGdBuH0HgMQ8vvBNPuMQZ/9cc535b260845993bfa742dcbd0e0bd1/Post-surgery_Room.jpg,rejected,0.2699590027332306,0.18076880276203156,0.08919019997119904,1421.8071235919151,clip_threshold,
https://barankul.com/wp-content/uploads/2025/05/logo-4.webp,rejected,,,,,too_small 512x512,
https://dr-hair.com/wp-content/uploads/1-hair-transplant-turkey.png,rejected,0.2925902009010315,0.19043385982513428,0.10215634107589722,130.3110595258811,clip_threshold,
https://cosmedica.com/wp-content/uploads/2022/06/hair-transplant-in-turkey-dr-acar-cosmedica-results.jpg,rejected,0.28223803639411926,0.19055061042308807,0.09168742597103119,1065.633354848066,clip_threshold,
https://www.hairpalace.co.uk/wp-content/uploads/2022/09/5220-hairs-Dariusz.jpg,rejected,0.28141534328460693,0.16923722624778748,0.11217811703681946,486.9948316660416,clip_threshold,
https://images.ctfassets.net/kfkw517g6gvn/2bhzqT9nvb9XUlTrXRmmCK/19f7d77154ea701a7e069cfdcad91d54/coolest_clinic-35-after_2x.jpg,rejected,0.22750023007392883,0.1571415662765503,0.07035866379737854,244.94340054880328,clip_threshold,
https://dr-hair.com/wp-content/uploads/29-hair-transplant-turkey.png,rejected,0.28364118933677673,0.23736053705215454,0.04628065228462219,160.64395746943063,clip_threshold,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=4366806933548982,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x16191eb10>,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3688822314212835170,error,,,,,download: cannot identify image file <_io.BytesIO object at 0x16194f6f0>,
https://www.placidway.com/cdn-cgi/image/quality=50/images/doctor_images/logo-1704165099Dr.-Kerim-Benan.jpg,rejected,,,,,blur=71.1 < 100.0,
https://cdn.whatclinic.com/hair-loss/turkey/istanbul-province/istanbul/bahcelievler/dr-baran-kul-hair-transplant/thumbnails/c3e9b94abb6d17bd/pp_1.jpg?width=75&height=100&background-color=0xffffff&operation=pad&float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=0ee30fad4ab06352ce2ca4c931d0522453a1c5c9,rejected,,,,,too_small 75x100,
https://dr-hair.com/wp-content/uploads/2-hair-transplant-turkey.png,rejected,0.27669134736061096,0.19586965441703796,0.080821692943573,114.40544174272353,clip_threshold,
https://avatars.mds.yandex.net/get-altay/13063086/2a0000019519781bec08ce87aac492aa36c6/L_height,rejected,,,,,too_small 500x375,
https://barankul.com/wp-content/uploads/2025/05/logo-2.webp,rejected,,,,,too_small 512x512,
https://www.maralhairklinik.com/wp-content/uploads/2019/09/2-12.jpg,rejected,0.2564444839954376,0.1729772835969925,0.08346720039844513,563.0701608723227,clip_threshold,
https://img.youtube.com/vi/E9I6S2v_Io0/hqdefault.jpg,rejected,,,,,too_small 480x360,
https://media.belorens.com/storage/uploads/procedure/beforeAfterFeatured/labiaplasty-card-20230316133752.919578.webp,rejected,,,,,too_small 350x350,
https://biohairclinic.com/en/wp-content/uploads/sites/2/2022/12/Dr-ibrahim-specialist-hairtransplantation.jpg,rejected,,,,,too_small 610x509,
https://www.maralhairklinik.com/wp-content/uploads/2019/09/mobil1-1-800x750.jpg,approved,0.30103015899658203,0.16780398786067963,0.1332261711359024,260.51041665972224,,output/approved/Dr_Baran_Kul_-_Hair_Transplant_klinik/288ba386cc.jpg
