url,status,pos,neg,margin,blur,save,reason
https://files.sikayetvar.com/complaint/2986/29867264/asie-clinic-estetik-ve-guzellik-merkezinde-kas-silme-islemi-sonrasi-deri-yanigi-ve-iz-problemi-1_768x768.jpg,rejected,0.21744808554649353,0.1678277552127838,0.04962033033370972,1290.6535765999515,,clip_threshold
https://bodrumestetikhair.com/images/2018/01/14/fit.jpg,rejected,0.2262096405029297,0.17400352656841278,0.05220611393451691,1013.1752817708331,,clip_threshold
https://www.bodrumlu.com/foochana/uploads/2024/04/Downloader.la-66312b4e51731.jpeg,rejected,,,,,,blur=38.3 < 100.0
https://egeshairclinic.com/wp-content/uploads/2021/06/181119303_934088984048129_5633120922377287014_n.jpg,rejected,0.20265980064868927,0.19638016819953918,0.0062796324491500854,1081.2037164672297,,clip_threshold
https://cdn.whatclinic.com/clinics/thumbnails/stockpictures/b03623d84a52a72e/45.jpg?width=243&height=324&background-color=0xffffff&operation=pad&float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=bafff3a03f11bb1629c15ee1221934c19fbd4ee8,rejected,,,,,,too_small 243x324
https://gazeterizecom.teimg.com/crop/1280x720/gazeterize-com/images/haberler/2023/01/dr_mehmet_erdogan_smile_hair_clinic_yuksek_teknolojili_yeni_binasinda.jpg,rejected,,,,,,blur=26.3 < 100.0
https://bodrumestetik.com/wp-content/uploads/2022/11/doctor-examining-womans-face-cosmetic-treatment_107420-65110-1024x683.webp,rejected,,,,,,blur=98.5 < 100.0
https://www.egealternatif.com/upload/icerik/cybele-guzellik-merkezi-acildi-bodrum-da-guzellik-ve-estetikte-yeni-bir-donem-basliyor-1726395987.jpg,error,,,,,,download: 404 Client Error: Not Found for url: https://www.egealternatif.com/upload/icerik/cybele-guzellik-merkezi-acildi-bodrum-da-guzellik-ve-estetikte-yeni-bir-donem-basliyor-1726395987.jpg
https://www.teslatravel.com/wp-content/uploads/2024/11/20241017_101444-768x1024.jpg,rejected,0.18654826283454895,0.1626012623310089,0.02394700050354004,3712.74689559549,,clip_threshold
https://www.bodrumlu.com/foochana/uploads/2024/05/Downloader.la-6656376680fd4-1024x843.jpg,rejected,0.2704933285713196,0.1660386472940445,0.10445468127727509,118.96357223909277,,clip_threshold
https://cdn.whatclinic.com/clinics/thumbnails/stockpictures/caaa7e378c9ed17f/20.jpg?width=243&height=324&background-color=0xffffff&operation=pad&float-x=0.5&float-y=0.5&rotate=0&crop_x=0&crop_y=0&crop_w=1&crop_h=1&hmac=4a06655556a6ffd88ba037b941b309f4a0e21b89,rejected,,,,,,too_small 243x324
https://cdn.tonzo.com.tr/isletme-resimleri/thumb/aydin-sac-ekim-merkezi-eges-hair-clinic-1721230969.jpg,rejected,,,,,,too_small 266x266
https://bodrumestetikhair.com/images/2018/01/14/favori.jpg,rejected,0.218735471367836,0.19577783346176147,0.022957637906074524,271.77422655401045,,clip_threshold
https://www.aestheticbodrum.com/psulicky/2025/08/WhatsApp-Image-2025-08-19-at-12.06.45-741x486.jpeg,rejected,,,,,,too_small 741x486
https://files.sikayetvar.com/complaint/3344/33446693/sac-ekimi-sonrasi-sorunlarim-cozulmedi-magduriyetim-giderilmiyor-1_350x350.jpg,rejected,,,,,,too_small 350x350
